"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Potri.001G044500",44.683170717037,2.78613514104449,0.574672671506416,4.84821234624062,1.2457900986588e-06,0.000272910300763737
"Potri.001G079800",40.3784551490356,2.74574869720955,0.5382368679085,5.10137610580092,3.37192723264826e-07,8.41930346981991e-05
"Potri.001G110200",50.723859201936,2.09643236253942,0.290875745581108,7.20731238127537,5.70669875453198e-13,4.14110161809335e-10
"Potri.001G135100",25.4371768589024,4.65945846187567,0.710079704813817,6.56188091321013,5.313324331517e-11,3.0092854707843e-08
"Potri.001G154200",404.833420831108,2.35793749662525,0.432783154901755,5.44831163116902,5.08502067179294e-08,1.49467424075574e-05
"Potri.001G189500",91.6387580814086,1.17272489292175,0.264603231941838,4.43201273210271,9.33575036272066e-06,0.00144575077791616
"Potri.001G224500",25.8259151282376,3.53533217226519,0.543505729877943,6.50468243096376,7.78576794364677e-11,4.20449575394004e-08
"Potri.001G226400",34.7697350124113,2.08881537092188,0.507939965924474,4.11232726513288,3.91690518043749e-05,0.00486387460935502
"Potri.001G235800",71.7987478995081,5.67354877367869,0.763402572449858,7.4319225247978,1.07030488406986e-13,8.28451657099542e-11
"Potri.001G270500",29.6981471850825,2.57212131963596,0.543306153756436,4.73420244157412,2.19918142814179e-06,0.000440234413300693
"Potri.001G278500",34.3961235047009,2.15557021067348,0.461158851526177,4.674246636576,2.95034607583496e-06,0.000555980957707881
"Potri.001G280200",28.3169483673339,2.04982350292062,0.443321301067998,4.62378752832861,3.76795828918372e-06,0.000662846662372235
"Potri.001G295500",302.879182354048,1.88660882110904,0.44405465684341,4.24859596005616,2.15114498392259e-05,0.00292350155386845
"Potri.001G298300",351.244877835739,2.31390186010174,0.527856836705866,4.38357846142873,1.16745574159054e-05,0.00175601572018549
"Potri.001G345300",370.046542593688,1.61282035960377,0.35988988393994,4.48142732423378,7.41454822799056e-06,0.00121248749578992
"Potri.001G381000",11.4259307876373,4.37469031037688,0.883617721746739,4.95088566323566,7.38764995816334e-07,0.000169850118493575
"Potri.001G389600",201.278213069717,6.13462844413704,0.546865424068856,11.217802724651,3.33452643494056e-29,1.54862076691509e-25
"Potri.001G411800",105.814083032139,3.49265034193085,0.54224102570353,6.44113996612358,1.18579453916177e-10,6.25803068042622e-08
"Potri.001G415200",46.5379677203243,1.98412239304947,0.49980502662491,3.9697927938978,7.19351613536557e-05,0.00795431610377733
"Potri.001G420000",175.520774671927,9.6229639347617,1.15212647746659,8.35235030438816,6.69178475096405e-17,7.76949668510681e-14
"Potri.001G450000",125.150720037815,2.52823028335949,0.419818907539325,6.02219251671668,1.72070050780645e-09,7.00989236697783e-07
"Potri.001G455400",127.969196700865,1.7329491624554,0.403142945030272,4.29859726883048,1.71882466491202e-05,0.00240438720144109
"Potri.001G462200",156.54736905915,2.82678237242055,0.507412426463894,5.57097584724148,2.53316447699885e-08,8.40323033148433e-06
"Potri.001G462300",20.3015807471486,2.51140254045916,0.625768512345819,4.01330922044105,5.98733964677361e-05,0.00691701561879254
"Potri.002G001400",28.5705975691366,3.31558295321099,0.701557122842216,4.72603419630119,2.28947109997659e-06,0.000450540749258952
"Potri.002G002100",11.3106137719259,2.86269310358356,0.656567729539326,4.36008803782078,1.30010126902698e-05,0.00189872022440726
"Potri.002G064400",175.621962031046,2.663878976807,0.402600467924857,6.61668127346587,3.67352341886446e-11,2.13257218273629e-08
"Potri.002G064600",154.734457175219,7.0328217065399,0.670623060862674,10.4869965215527,9.91295176240787e-26,2.5576516986097e-22
"Potri.002G119300",118.817707907965,2.84395078544012,0.454154460023306,6.26207829224923,3.79880114816788e-10,1.72964630316875e-07
"Potri.002G121200",3.67104256456076,6.72922960502572,1.58393849069041,4.24841598621204,2.15287354425522e-05,0.00292350155386845
