"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Potra000009g00047",79.6415569314409,2.62350971289891,0.571554154918144,4.59013321891543,4.42963200514579e-06,0.000867993535976067
"Potra000087g35746",62.1551130390297,2.55356608552991,0.484372236276128,5.27190845033115,1.35012424457742e-07,4.37404251929894e-05
"Potra000162g00592",99.5494542053201,2.44649975008133,0.493146755869068,4.96099735213687,7.01321480540511e-07,0.000183233433700789
"Potra000280g01041",30.7862195162498,6.1366171904961,1.56735659174747,3.91526550040172,9.03047784394892e-05,0.00958177077084153
"Potra000380g01683",74.5822439720437,2.1261292203426,0.476194418894263,4.46483439532856,8.01307068794142e-06,0.00143162934982059
"Potra000391g01797",107.583805386645,1.80050679228799,0.293382973947402,6.13705276779553,8.40664687476837e-10,5.67401960453116e-07
"Potra000417g02124",572.576562586405,1.79477750651769,0.434297776264907,4.13259658373873,3.58687962825471e-05,0.00459677071137711
"Potra000429g02267",137.61198813079,3.48875171053023,0.528827139695968,6.59714951947431,4.19138011099339e-11,3.91700592065067e-08
"Potra000467g02787",24.2814409888498,2.14760722274822,0.4627181478199,4.6412859164195,3.46247632243816e-06,0.000710699468288526
"Potra000469g02806",2874.8775349415,2.23246813691112,0.52346104729991,4.26482189730549,2.00061722978212e-05,0.0028935117529313
"Potra000486g03009",58.2246782227665,4.15994907741767,0.621276042148078,6.6958144129211,2.14473775184226e-11,2.08451351577053e-08
"Potra000488g03055",49.0657027415095,1.83279207082544,0.417447827663901,4.39046977698271,1.13106035921955e-05,0.00189146936828005
"Potra000491g32760",68.3582471741962,2.79516112648761,0.469488562623067,5.9536298623993,2.62259572900937e-09,1.48194955868534e-06
"Potra000507g03305",21.0744644141808,2.85734227655302,0.524239829644039,5.45044865914359,5.02429060344494e-08,2.03467021804175e-05
"Potra000526g03627",14.4097116942339,4.18457113534011,0.927777501129174,4.51031753868484,6.47306575857109e-06,0.00121924458761055
"Potra000567g04172",23.9843490494566,4.92211400458209,1.01061270044469,4.87042563626628,1.11358106025189e-06,0.000273311036383843
"Potra000573g04256",557.931689401272,2.52772791245239,0.497605362449406,5.07978430941729,3.77863634607402e-07,0.000105532535559663
"Potra000573g04259",44.6573937622062,3.30343103821307,0.640181257595486,5.16014956548513,2.46752632764666e-07,7.1376136558522e-05
"Potra000577g33017",70.9337549920396,2.85990690602395,0.602137261279329,4.74959297477732,2.03826471809593e-06,0.000462857533834531
"Potra000587g04403",21.1060915242147,4.45655469338097,0.947169087185409,4.70513106231538,2.53702915794255e-06,0.000565548022749431
"Potra000605g04594",353.111915019527,2.49366402909215,0.452532871002296,5.51045943595,3.57898285546147e-08,1.52565132319303e-05
"Potra000605g34592",4.85128726810755,4.65106928168687,1.04889214024176,4.43426840877544,9.2385469806663e-06,0.00160341581811593
"Potra000616g04683",454.540120029715,2.05737755335628,0.51924473533855,3.96225019405322,7.42466749011845e-05,0.00835206345717121
"Potra000625g04754",3.05171376509792,5.46136197238569,1.3898770815638,3.92938486779056,8.51634401549754e-05,0.00913998568288486
"Potra000628g04793",34.5761335196193,2.96052065720347,0.583775902667304,5.07133070014828,3.95043608977861e-07,0.000109076927397092
"Potra000630g33087",3.4769191854284,4.52354313202172,1.14417312693131,3.9535477853373,7.70008771777681e-05,0.0086219691873982
"Potra000642g04908",33.2801369836168,3.5953799535991,0.61739709513212,5.82344812106656,5.76457143190004e-09,2.80135113304614e-06
"Potra000660g05092",159.595829965093,2.43481114248341,0.449498437427428,5.41672882428319,6.06992936045888e-08,2.3410657714354e-05
"Potra000665g05148",480.398193708254,1.26054499481898,0.161385693662233,7.81076045970466,5.68439589518633e-15,1.0624573189326e-11
"Potra000687g05337",310.270850948568,2.34741962480464,0.400159813609647,5.86620531339643,4.45881629011087e-09,2.21102690239008e-06
"Potra000701g05466",5.1214082126825,5.79882102718671,1.15533201282349,5.01918146716553,5.18921129792425e-07,0.000140097173463293
"Potra000708g05532",11.1333164622078,4.01979733402698,0.86692349341724,4.63685361459261,3.5375275494358e-06,0.000716290369968259
"Potra000727g05695",19.5443597070772,4.29510361109495,1.05473340450513,4.07221729467282,4.65677044785897e-05,0.00565751041710387
"Potra000727g05698",47.3891280297498,2.74750072616338,0.61661383380423,4.45578833224116,8.35854715953556e-06,0.00148245240060142
"Potra000745g05869",23.9472656189451,4.73788640262129,1.08576609593847,4.36363450686509,1.279192280231e-05,0.00208418798137024
"Potra000750g05903",102.538844423805,1.98244829097906,0.454443504187509,4.36236467836291,1.28664168740446e-05,0.00208418798137024
"Potra000764g06039",80187.8609460189,4.9107063502647,0.598945164027302,8.19892478510913,2.42546617875344e-16,5.35763429194102e-13
"Potra000783g06183",180.686957456356,1.25942091703336,0.293452642434274,4.29173479777215,1.77282608329243e-05,0.00265902025752096
"Potra000790g06257",17.9595856149695,2.94851825670955,0.746274705656671,3.95098243898679,7.7831035933852e-05,0.00863533566721798
"Potra000837g06730",177.05326368055,1.30852497445567,0.330242909323889,3.96231058263939,7.42278922974702e-05,0.00835206345717121
"Potra000838g06755",35.6222534064641,4.33963933283911,0.848250321032174,5.11598902498325,3.12101208261637e-07,8.81794785853633e-05
"Potra000842g06789",98.6906745307381,2.69521474511081,0.576084590800656,4.67850518508912,2.8897386440599e-06,0.000618221541493947
"Potra000850g06865",160.736462963433,-1.70833538815442,0.321306429179455,-5.31684159734098,1.05583907336151e-07,3.66496825779112e-05
"Potra000858g06959",224.209294681013,3.19267167065377,0.54093249640117,5.90216282418721,3.5876681787385e-09,1.88391581616744e-06
"Potra000858g06960",62.4603697337459,1.64400666305648,0.395997335989699,4.15155990619909,3.30216800859756e-05,0.0043606564278752
"Potra000860g33435",34.9239386836485,3.03751197482383,0.484201891965134,6.27323441983279,3.536238711926e-10,2.64342373321326e-07
"Potra000926g07499",27.7226369701906,3.76298638958155,0.804677466642434,4.6763909088729,2.91967804940847e-06,0.000618221541493947
"Potra000926g07520",44.3199452680359,3.13702905622167,0.590647839847158,5.31116656082825,1.08925719012708e-07,3.72771425432506e-05
"Potra000927g07526",387.49181834146,1.54596722509803,0.39209647369605,3.94282358758586,8.0527890345324e-05,0.00884065192802665
"Potra000967g07953",67.4373845218677,-1.28435589435557,0.317836352082088,-4.04093454364799,5.32386179225168e-05,0.00627957251592871
"Potra000969g33572",544.554729540155,6.75656258016225,0.629214415875952,10.7380924684572,6.74230386226929e-27,8.19122496227096e-23
"Potra000979g08101",771.041439397462,2.1532749363887,0.4981873470702,4.32221923951289,1.54467581848486e-05,0.00239060719984364
"Potra000990g08187",244.509967251325,-1.4445757035789,0.349074541824655,-4.13830151012425,3.49886380414576e-05,0.00452209535708158
"Potra000997g08290",4.34053234047362,3.11619635209157,0.595764740989723,5.23058203631645,1.6897716818792e-07,5.33221718523389e-05
"Potra001002g08338",437.682825722343,1.50843700904067,0.253663390538573,5.94660903111791,2.73754214305893e-09,1.51174543163741e-06
"Potra001002g08340",45.0948316449505,1.09629053849632,0.275154657265955,3.98427033505264,6.76877833537778e-05,0.00779468132668291
"Potra001033g08680",16.4176028601802,3.3227228832576,0.565162190025699,5.87923775139046,4.12160023161854e-09,2.0863883839139e-06
"Potra001046g08866",15.2303784253259,2.85409940886589,0.695084158990023,4.10612063582772,4.02359404984923e-05,0.00503944784655859
"Potra001055g09030",20.6058267910561,1.96372231800311,0.451473624182028,4.34958370283744,1.3639621512582e-05,0.00218036528626787
"Potra001062g09120",17.1097791934674,5.27774421422574,1.12562746952384,4.6887130574899,2.74928575437369e-06,0.000601821128466413
"Potra001065g09171",134.320548882473,4.26050270592749,0.47022308133796,9.06059884130905,1.2973631160801e-19,4.50333271350203e-16
"Potra001067g09201",110.810032684683,1.01065201637592,0.235892247259419,4.28437995787319,1.83249515652835e-05,0.00273165443640036
"Potra001068g09205",146.323196558294,1.85110280617264,0.436197018931805,4.24373098813416,2.19833865170136e-05,0.00308758569705431
"Potra001111g09743",44.4217913432528,1.57873522760638,0.383906168087462,4.11229451058654,3.91746110103058e-05,0.00495762863712714
"Potra001116g09815",6.20799749616484,8.21136072929178,1.58828518681358,5.16995360623202,2.3415211732794e-07,6.85473270702926e-05
"Potra001118g09884",82.781434052968,1.77788106169,0.383147238095097,4.64020325587921,3.48066658681104e-06,0.000710699468288526
"Potra001147g09998",1329.91721149362,1.21507880564191,0.179541435325501,6.76767902316821,1.30864676077692e-11,1.3248957913899e-08
"Potra001156g10039",11.3888031693608,6.75703231848895,1.61191432336611,4.19193019166085,2.76591112635569e-05,0.00375453120380953
"Potra001162g10087",16.9916605670669,3.95508979264637,0.908158876639672,4.35506373871586,1.33028204559991e-05,0.00214060881748255
"Potra001163g10098",53.138428561716,1.70631214041706,0.432739770988609,3.94304442256122,8.0453745883536e-05,0.00884065192802665
"Potra001165g10110",10.8953604038471,5.46433659275688,0.871382726487718,6.27088009281752,3.59013018339112e-10,2.64342373321326e-07
