"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Potra000002g00012",1231.16914473247,0.911995717144799,0.22958133473454,3.97242971951236,7.11432298708163e-05,0.00256814851167055
"Potra000006g00032",65.4872457207766,2.24461466534165,0.450050860340586,4.98746889105597,6.11754663874159e-07,0.000102575298314378
"Potra000008g00040",105.618968415458,-1.03255211058724,0.249579936486611,-4.13715992207822,3.51631045259227e-05,0.0016079823628959
"Potra000012g00059",28.4220396830676,-1.92380418953729,0.489587199706261,-3.92944135527137,8.51434380150782e-05,0.00289805038412332
"Potra000013g00066",103.852555197396,-1.9795284349468,0.516579451828338,-3.83199220940868,0.000127109765396549,0.00373722091678622
"Potra000024g00116",115.701802680438,0.754762161973584,0.21816868383514,3.45953483655758,0.000541109276904879,0.00985793660225048
"Potra000024g00122",148.584466468733,1.29698623469808,0.335548750766572,3.86526915011625,0.000110966762144984,0.00340538449505674
"Potra000040g00193",180.580318206572,1.4988979651768,0.410617033779802,3.65035505560786,0.000261878056726621,0.00615187447167237
"Potra000041g00203",83.7833195112356,1.29898940055391,0.373998878446897,3.47324410690272,0.000514207442550966,0.00951047618914462
"Potra000052g00218",32.1113198711629,-5.40244533820399,1.112379973475,-4.8566546207472,1.19385563723921e-06,0.000165416919701067
"Potra000056g00224",241.137564993056,1.42112645267402,0.385656171591183,3.68495711299155,0.000228741153518457,0.00557728298341788
"Potra000082g00288",34.074213635039,-2.11616035574883,0.5499566567352,-3.84786751798106,0.000119150453418817,0.00357892295748626
"Potra000084g00291",161.832235840398,-1.36584699173974,0.345956671716495,-3.94802905509225,7.87972431144392e-05,0.00273767178442194
"Potra000085g33422",19.3947678613179,-2.11126051606064,0.564373907382394,-3.74088966276421,0.000183370013949929,0.00482707480408123
"Potra000091g00304",164.067990434705,0.96102548222389,0.212223134344926,4.52837286184803,5.94396278724969e-06,0.000492965429871579
