"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"jgi|Lacbi2|596274|e_gw1.5.2256.1",9.2722871136312,0.187688031742291,0.514054883003948,0.36511282734153,0.715027186091875,0.844366362883427
"jgi|Lacbi2|232400|Lacbi1.e_gwh1.5.192.1",9.09433353156442,1.39478900690762,0.575875844948905,2.42203075392296,0.0154340443110491,0.0624383505357783
"jgi|Lacbi2|484082|fgenesh1_pm.LG_5_#_221",0.539931636885337,0.308192561451222,1.897950074107,0.162381806379301,0.871005197099358,NA
"jgi|Lacbi2|445222|gm1.9666_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|484083|fgenesh1_pm.LG_5_#_222",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|594943|e_gw1.5.528.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|324439|Lacbi1.fgenesh3_pg.C_scaffold_5000546",15.1573425648018,-0.0225786071491251,0.35246984191214,-0.0640582667346423,0.948923831882294,0.976541543534587
"jgi|Lacbi2|594463|e_gw1.5.225.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|484085|fgenesh1_pm.LG_5_#_224",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|445229|gm1.9673_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|595313|e_gw1.5.9.1",0.0239212967238464,-1.14412821037237,6.70067195174545,-0.170748279965315,0.864421698311286,NA
"jgi|Lacbi2|314210|Lacbi1.eu2.Lbscf0005g07990",1.66439735447078,-0.201506820288326,1.08401815925663,-0.185888786610835,0.852531975930359,NA
"jgi|Lacbi2|314211|Lacbi1.eu2.Lbscf0005g08000",0.03073678837973,-0.42305835567005,6.70067195174545,-0.0631367060970427,0.949657645353623,NA
"jgi|Lacbi2|484088|fgenesh1_pm.LG_5_#_227",7.65214169998524,0.496647840880374,0.587976642040126,0.844672739306676,0.398293583996215,0.615491164274024
"jgi|Lacbi2|484089|fgenesh1_pm.LG_5_#_228",27.3554991669262,0.425928626466678,0.309672913475125,1.3754145355722,0.169002965129317,0.354461714003388
"jgi|Lacbi2|596671|e_gw1.5.3238.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|513916|gw1.5.1929.1",0.0336551691394503,-0.42305835567005,6.70067195174545,-0.0631367060970427,0.949657645353623,NA
"jgi|Lacbi2|689581|fgenesh3_kg.LG_5_#_487_#_Locus_16261_Transcript_1/1_Confidence_1.000",0.653058712928088,-0.422915879432978,2.38626393293212,-0.177229297059911,0.859328284182053,NA
"jgi|Lacbi2|232388|Lacbi1.e_gwh1.5.700.1",6.3834621951284,2.40322277451534,0.768454513660494,3.12734551205603,0.00176392495764956,0.0108295122061472
"jgi|Lacbi2|596333|e_gw1.5.3342.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|596029|e_gw1.5.3057.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|336065|Lacbi1.fgenesh3_pg.C_scaffold_263000001",3.00904320440626,0.791674607493555,0.892201763878809,0.887326880022949,0.374902937726497,NA
"jgi|Lacbi2|445235|gm1.9679_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|445236|gm1.9680_g",0.0571881464043725,-0.423015162772522,6.70067195174545,-0.0631302600424024,0.949662778321313,NA
"jgi|Lacbi2|445237|gm1.9681_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|594927|e_gw1.5.3223.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|595972|e_gw1.5.459.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|594511|e_gw1.5.289.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|484090|fgenesh1_pm.LG_5_#_229",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|465105|fgenesh1_pg.LG_5_#_189",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|596272|e_gw1.5.413.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|595019|e_gw1.5.3275.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|596912|e_gw1.5.3369.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|596443|e_gw1.5.92.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|445246|gm1.9690_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|445247|gm1.9691_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|595840|e_gw1.5.3546.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|445249|gm1.9693_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|689583|fgenesh3_kg.LG_5_#_489_#_335845",8.28735182482641,-0.185001801372212,0.732854482569481,-0.252440021549124,0.800700968840959,0.896609480962336
"jgi|Lacbi2|334155|Lacbi1.fgenesh3_pg.C_scaffold_60000003",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|445251|gm1.9695_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|334156|Lacbi1.fgenesh3_pg.C_scaffold_60000004",0.0198023176890972,-1.14412821037237,6.70067195174545,-0.170748279965315,0.864421698311286,NA
"jgi|Lacbi2|314309|Lacbi1.eu2.Lbscf0060g00060",1.0471384471037,0.698527407777092,1.11251206046217,0.627882997948715,0.530080589623269,NA
"jgi|Lacbi2|445252|gm1.9696_g",0.647838870317924,-0.736268460512177,1.95768731709018,-0.376090938570586,0.706849290624496,NA
"jgi|Lacbi2|689586|fgenesh3_kg.LG_5_#_492_#_Locus_10265_Transcript_1/4_Confidence_0.583",10.0988204418144,0.992726603128126,0.706824102960513,1.40448889471952,0.160173316315318,0.341239894843393
"jgi|Lacbi2|595757|e_gw1.5.163.1",6.31705317886826,0.299722738564065,0.619718911392019,0.483643040504969,0.628639223528538,0.793012767434628
"jgi|Lacbi2|334158|Lacbi1.fgenesh3_pg.C_scaffold_60000006",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|595153|e_gw1.5.3203.1",9.75327870520256,0.0270535366824138,0.509536603693389,0.0530943929961372,0.957656698894312,0.981247865749755
"jgi|Lacbi2|314315|Lacbi1.eu2.Lbscf0060g00120",0.0421010807854308,0.546208416428447,6.7001005264893,0.0815224210844263,0.935026494773849,NA
"jgi|Lacbi2|595621|e_gw1.5.433.1",10.1707290840827,0.182753188037873,0.454920450156463,0.401725593947289,0.687885986494166,0.828477327239593
"jgi|Lacbi2|484093|fgenesh1_pm.LG_5_#_232",25.1455749298909,-0.822124158672175,0.379980091136935,-2.16359798275826,0.0304952164951076,0.10438417792251
"jgi|Lacbi2|334161|Lacbi1.fgenesh3_pg.C_scaffold_60000009",46.916008831353,1.54961645116177,0.307759648744484,5.03515148098032,4.77471101133129e-07,8.88644915310016e-06
"jgi|Lacbi2|396180|Lacbi1.Eugenev2.0000600020",279.913915677968,0.0150951348935275,0.142606913893526,0.105851353776563,0.915700291201782,0.959644312263152
"jgi|Lacbi2|473451|fgenesh1_kg.LG_5_#_195_#_1320314:2",55.5283200294812,-0.297660587256402,0.359038269852696,-0.829049748313804,0.407076257319035,0.623343714243546
"jgi|Lacbi2|595550|e_gw1.5.3356.1",1.98965164344909,1.05632385353237,1.01469527651592,1.04102569311192,0.29786362394244,NA
"jgi|Lacbi2|396183|Lacbi1.Eugenev2.0000600023",13.6148562885863,0.501141419923093,0.451951778730455,1.10883825113116,0.267499965845852,0.481489272670553
"jgi|Lacbi2|484097|fgenesh1_pm.LG_5_#_236",8.07974193875435,0.648552057904941,0.519860752874982,1.2475495684532,0.212196056920031,0.414550165766373
"jgi|Lacbi2|596430|e_gw1.5.3607.1",6.20741147263223,0.935661682056172,0.639792837254454,1.46244475957465,0.143619371497847,0.316941046103522
"jgi|Lacbi2|596756|e_gw1.5.3975.1",9.76382192362465,1.11241905704958,0.474282669376208,2.34547692521143,0.0190027547930159,0.0729082004960468
"jgi|Lacbi2|658022|estExt_fgenesh1_kg.C_LG_50192",7.83583736395038,-0.184112307302808,0.996717574020591,-0.184718632541142,0.853449731014812,0.924678154850404
"jgi|Lacbi2|295783|Lacbi1.estExt_fgenesh2_pg.C_600013",70.3942135286951,0.168427610737563,0.262585893184011,0.641419113171989,0.521250418254761,0.717121239797352
"jgi|Lacbi2|484102|fgenesh1_pm.LG_5_#_241",16.6326445183621,0.209956928423217,0.391983477775759,0.535626985133611,0.592216374883656,0.766884293799874
"jgi|Lacbi2|295784|Lacbi1.estExt_fgenesh2_pg.C_600015",69.8672130684978,0.166338552007686,0.246614898588466,0.674487036102631,0.500001724952208,0.701002006180419
"jgi|Lacbi2|484103|fgenesh1_pm.LG_5_#_242",46.5477817499987,0.0792671164926917,0.303949263267703,0.260790618935889,0.794253979187228,0.892674546620589
"jgi|Lacbi2|484104|fgenesh1_pm.LG_5_#_243",8.02529471978924,0.425591614294512,0.509229050541605,0.835756746088744,0.403291764371963,0.619905598721112
"jgi|Lacbi2|295785|Lacbi1.estExt_fgenesh2_pg.C_600017",128.87378364585,0.445502039220131,0.19504013852968,2.28415567471685,0.0223623835276635,0.0827864565697585
"jgi|Lacbi2|484105|fgenesh1_pm.LG_5_#_244",0.811655487918073,0.754128045534584,1.73171724051959,0.435479896999993,0.663214127767757,NA
"jgi|Lacbi2|705170|estExt_fgenesh3_kg.C_LG_5_t20007",40.0182634276047,0.0914174185252727,0.245890267771829,0.371781361473413,0.710055641968036,0.840980162245884
"jgi|Lacbi2|314335|Lacbi1.eu2.Lbscf0060g00320",13.9632792022645,-0.284610352581197,0.390658638385681,-0.728539764939775,0.466283235902585,0.675229741825935
"jgi|Lacbi2|596622|e_gw1.5.4047.1",30.4897926707406,0.0714424815720147,0.290275241384457,0.246119790414341,0.80558950365755,0.89926822285262
"jgi|Lacbi2|334174|Lacbi1.fgenesh3_pg.C_scaffold_60000022",4.89849940113425,0.608563544250707,0.684502554602984,0.889059566189169,0.373971067837646,0.593961753202332
"jgi|Lacbi2|334175|Lacbi1.fgenesh3_pg.C_scaffold_60000023",0.238962635515042,-1.66339430030175,3.81238593192156,-0.436313198612435,0.662609507030967,NA
"jgi|Lacbi2|484112|fgenesh1_pm.LG_5_#_251",1.08563620568785,-2.42566503154665,1.40772349640003,-1.72311184529476,0.0848683011503963,NA
"jgi|Lacbi2|484113|fgenesh1_pm.LG_5_#_252",0.590733707024699,1.35017363541246,2.22752281828072,0.606132347705677,0.544426872257873,NA
"jgi|Lacbi2|595590|e_gw1.5.4072.1",25.8070845528921,0.400993048443808,0.279752328105109,1.43338592089623,0.151747579657548,0.328370479875161
"jgi|Lacbi2|668957|estExt_fgenesh1_pm.C_LG_50252",4.86510313082631,-1.51067603260453,1.90581902323066,-0.792664998192592,0.427973028288384,0.642803940441093
"jgi|Lacbi2|457501|estExt_Genemark1.C_LG_5_t20100",11.0035955546747,0.0690313206064354,1.30111790752914,0.0530553919879005,0.957687773398229,0.981247865749755
"jgi|Lacbi2|445278|gm1.9722_g",5.81894630014236,0.916769121019511,0.619327527257884,1.4802654180068,0.138802428312968,0.309439763504333
"jgi|Lacbi2|595901|e_gw1.5.4092.1",16.5754483227578,0.391494160087451,0.355426270940322,1.10147783688501,0.270688745246494,0.485462744407929
"jgi|Lacbi2|689612|fgenesh3_kg.LG_5_#_518_#_395797",8.06994130759767,0.853974757227608,0.673712210389363,1.26756609730149,0.204952945436473,0.404582823949972
"jgi|Lacbi2|295788|Lacbi1.estExt_fgenesh2_pg.C_600029",102.247315222471,0.302763845270172,0.208188249065904,1.45427922386882,0.145868908150089,0.320191431975147
"jgi|Lacbi2|595068|e_gw1.5.3888.1",0.176853714921872,-1.97923826875312,6.69285450587123,-0.295724084098474,0.767440802944399,NA
"jgi|Lacbi2|445283|gm1.9727_g",0.75692178188135,0.689537806001043,1.67348376570004,0.412037343973039,0.680312051780222,NA
"jgi|Lacbi2|484120|fgenesh1_pm.LG_5_#_259",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|457504|estExt_Genemark1.C_LG_5_t20110",289.698328541325,0.0222280178008348,0.129140228897914,0.172123109820458,0.863340744884884,0.930134087411214
"jgi|Lacbi2|689619|fgenesh3_kg.LG_5_#_525_#_Locus_1566_Transcript_1/2_Confidence_1.000",34.217312877043,0.533854611286384,0.262823128626766,2.03123147523485,0.0422315188989196,0.132901680310645
"jgi|Lacbi2|674372|fgenesh2_kg.LG_5_#_127_#_contig02013",25.8120490101247,0.320761985004375,0.359418368645415,0.892447389968608,0.37215317975801,0.592457759256697
"jgi|Lacbi2|445287|gm1.9731_g",17.3146535119118,-0.104081204557918,0.326808345711276,-0.31847780487794,0.750122528027111,0.868278421993258
"jgi|Lacbi2|240613|Lacbi1.e_gwh1.60.37.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|594446|e_gw1.5.3092.1",0.0376595463549919,-0.42305835567005,6.70067195174545,-0.0631367060970428,0.949657645353623,NA
"jgi|Lacbi2|314362|Lacbi1.eu2.Lbscf0060g00590",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|314363|Lacbi1.eu2.Lbscf0060g00600",41.0776260011619,-0.011815026865316,0.241001372145613,-0.0490247286151439,0.96089958904521,0.982746385441477
"jgi|Lacbi2|596930|e_gw1.5.3568.1",28.2324239546613,-0.300312551362353,0.333694125092183,-0.899963555784484,0.368139645547973,0.589257191920532
"jgi|Lacbi2|484125|fgenesh1_pm.LG_5_#_264",67.8787371790459,0.178591420730201,0.197598766719841,0.903808377424801,0.366097018805413,0.587415256542733
"jgi|Lacbi2|314366|Lacbi1.eu2.Lbscf0060g00630",5.35961835191056,-0.183041321537753,0.626828405708611,-0.292011848650717,0.770277564696947,0.877764156772088
"jgi|Lacbi2|484127|fgenesh1_pm.LG_5_#_266",19.0747582592571,0.0876442032515004,0.36229192336934,0.24191597327482,0.80884527281103,0.901182535139961
"jgi|Lacbi2|596117|e_gw1.5.3984.1",16.8613672121828,0.0256152873974269,0.434421796516685,0.0589640934290531,0.95298070762154,0.978311959852117
"jgi|Lacbi2|296061|Lacbi1.estExt_fgenesh2_pg.C_1490002",264.560450463379,0.428675362546363,0.21310136869657,2.01160304679574,0.0442617979803782,0.137327653711071
"jgi|Lacbi2|594991|e_gw1.5.3903.1",0.519579765707664,-1.14421825252392,2.55326051211758,-0.448140033926637,0.654052137051237,NA
"jgi|Lacbi2|689629|fgenesh3_kg.LG_5_#_535_#_Locus_21299_Transcript_1/1_Confidence_1.000",13.2193772871757,0.855463313331871,0.431757298775661,1.98135229157149,0.0475517799978289,0.144438929866145
"jgi|Lacbi2|457510|estExt_Genemark1.C_LG_5_t20122",53.2039133657137,0.204540751077006,0.257215649762015,0.795211143903001,0.426490690472585,0.64193006348927
"jgi|Lacbi2|334197|Lacbi1.fgenesh3_pg.C_scaffold_60000045",36.8800563556984,0.808211533698258,0.309473025904283,2.61157343628465,0.00901266290345155,0.0407772792821611
"jgi|Lacbi2|689631|fgenesh3_kg.LG_5_#_537_#_Locus_16663_Transcript_1/2_Confidence_1.000",13.7677846483593,0.679535045593926,0.476151978458677,1.42713897313544,0.153539840745086,0.330890152595738
"jgi|Lacbi2|705185|estExt_fgenesh3_kg.C_LG_5_t20042",29.208030574358,-0.278966855643853,0.361942929809077,-0.77074818339733,0.440856206000347,0.654286973124765
"jgi|Lacbi2|631121|estExt_Genewise1Plus.C_LG_5_t40133",0.456235282309631,2.43921515241756,6.63896286589552,0.367409067001693,0.713313909331473,NA
"jgi|Lacbi2|705188|estExt_fgenesh3_kg.C_LG_5_t20045",37.9414434421852,-0.112199064169685,0.301024339984648,-0.372724226138681,0.709353703813326,0.840788178678518
"jgi|Lacbi2|314381|Lacbi1.eu2.Lbscf0060g00780",5.15733727372038,0.886822898469987,0.678622229391299,1.30679907032435,0.191280961006077,0.387143331521522
"jgi|Lacbi2|631123|estExt_Genewise1Plus.C_LG_5_t40135",157.876119875756,-0.315229950608117,0.183655171584455,-1.71642294572226,0.0860846598479849,0.221346386849529
"jgi|Lacbi2|445303|gm1.9747_g",3.62841242641513,0.0021475079387701,0.814049106762621,0.00263805699303632,0.997895137496149,0.999128508729957
"jgi|Lacbi2|314384|Lacbi1.eu2.Lbscf0060g00810",0.127963511077136,1.30449444332012,6.67410030345479,0.195456223911538,0.84503580494544,NA
"jgi|Lacbi2|596358|e_gw1.5.3678.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|334200|Lacbi1.fgenesh3_pg.C_scaffold_60000048",11.7412690685734,0.750289173821679,0.498793455545782,1.50420813561138,0.132527783624313,0.299757355978185
