"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Potri.001G007300",13.3149924558121,-2.21721963282538,0.489244100218611,-4.53192921863472,5.84474355034551e-06,0.000788141187981206
"Potri.001G024800",36.4765684888231,-1.95362978927399,0.508008774920823,-3.84566150373776,0.000120227643097734,0.00855254149827414
"Potri.001G024900",193.798447943108,-3.33189907520567,0.674095853663354,-4.94276749678634,7.70213184000971e-07,0.000149011614512322
"Potri.001G044500",44.683170717037,3.01608216134864,0.53918636430693,5.59376564580877,2.22196831455748e-08,6.41547604421997e-06
"Potri.001G056600",12.2325454957819,1.62247680627037,0.351458306286358,4.61641331916175,3.90428986897512e-06,0.000577223385327635
"Potri.001G079800",40.3784551490356,2.20378164560391,0.492411981252648,4.47548339501752,7.62386242394537e-06,0.0009745043312941
"Potri.001G082600",9.85164999322549,-2.48208090525635,0.574243603246203,-4.32234837484497,1.54377173074774e-05,0.00177043204747715
"Potri.001G088800",165.664725325058,0.909984616856726,0.19858582282494,4.58232417557272,4.5983630068098e-06,0.000652329623775296
"Potri.001G099400",43.0696621038244,2.58226990931408,0.502243570592221,5.14146931989432,2.7259817149531e-07,6.08191302257992e-05
"Potri.001G102300",23.7520676500937,2.1535560203524,0.360389060758889,5.97564203479859,2.2918575595348e-09,9.69771865967295e-07
"Potri.001G105900",107.413292075163,1.44205828632361,0.356187853355326,4.04858917208791,5.15273019104984e-05,0.00446849131974365
"Potri.001G108100",113.484067380942,1.23459571594144,0.297025202280487,4.15653522483115,3.23110373667843e-05,0.00309771613292843
"Potri.001G127900",49.0555210334377,-5.46076611075077,1.08455331661782,-5.03503703052625,4.77756467584973e-07,9.8530245608995e-05
"Potri.001G154100",30.6062645564116,2.16479866296774,0.552056956394665,3.92133209787891,8.80607983895768e-05,0.00667033368542282
"Potri.001G154200",404.833420831108,2.62142773363045,0.42798455984146,6.12505211543499,9.06539293523297e-10,4.80399786626658e-07
"Potri.001G191000",207.789562669564,-3.60612576254173,0.925364624329741,-3.89697819403212,9.74003851844708e-05,0.00727361311374433
"Potri.001G218500",74.5119888227411,-6.77308556083362,1.51933855539728,-4.45791725403992,8.27598346821004e-06,0.00104158557065031
"Potri.001G218800",12.2640250366136,3.0081988470631,0.542292356693517,5.5471902008813,2.90296896724974e-08,8.04796767972568e-06
"Potri.001G225800",42.5819404502737,2.54726480181329,0.579116983173207,4.39853237916774,1.08985368645764e-05,0.00131476723292684
"Potri.001G227200",55.1817883642691,-4.44727364210463,1.07238918794615,-4.14707057110684,3.36756288153925e-05,0.00315445527628764
"Potri.001G234600",4.47447616763668,5.82890729731095,1.23049483416477,4.73704328979771,2.16858855355913e-06,0.000353373765227487
"Potri.001G235800",71.7987478995081,4.22089062236013,0.726954342904484,5.80626646440534,6.38812690215476e-09,2.33996134974152e-06
"Potri.001G243300",31.7999743319069,1.60036807403845,0.365970431647585,4.37294364693249,1.22582374241002e-05,0.00145334136648438
"Potri.001G278500",34.3961235047009,2.79562265159927,0.408150238763905,6.84949409821709,7.41116065105878e-12,9.57287919464656e-09
