"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Potra000001g00001",0.911824188130494,-0.00133828195581564,2.81537801638562,-0.000475347164049297,0.999620727851067,NA
"Potra000001g00002",5.12786940481426,3.4655954317812,1.20642409705052,2.87261787977705,0.00407086175324603,0.0868426680249096
"Potra000002g00003",19.0184389728203,-0.497287905690082,0.353043548005527,-1.40857383883502,0.158961219054644,0.542444500610968
"Potra000002g00005",0,NA,NA,NA,NA,NA
"Potra000002g00006",72.9842981844357,-0.0600387448137032,0.269481836179706,-0.222793289762453,0.823696390756556,0.94598899765726
"Potra000002g00007",16.0864786374515,0.170651557384486,0.420467543721723,0.405861427195978,0.68484442123557,0.892079965315357
"Potra000002g00008",0,NA,NA,NA,NA,NA
"Potra000002g00009",0,NA,NA,NA,NA,NA
"Potra000002g00010",0,NA,NA,NA,NA,NA
"Potra000002g00011",0,NA,NA,NA,NA,NA
"Potra000002g00012",1231.16914473247,0.510740976625195,0.21172631557616,2.41226970410051,0.0158535493319333,0.192508516575369
"Potra000002g00013",213.457953161487,-0.917808358869976,0.379721449836901,-2.41705692228921,0.0156465700771535,0.191045406901848
"Potra000002g00014",45.245461419392,-0.626215556496882,0.337307134475325,-1.85651441221647,0.0633802706937439,0.371445686762322
"Potra000002g00015",0.891718243248931,1.63500130747963,3.03338067412381,0.539003007906979,0.589884779075847,NA
"Potra000002g00016",3.6392472307239,-3.4586851847353,1.32647730073623,-2.6074213126871,0.00912270354205286,0.141186911251465
"Potra000002g00017",9.49264674304355,-0.0964865189657016,0.531472560894572,-0.181545626369301,0.855939323437019,0.957992179094675
"Potra000002g00018",17.8872354868254,-1.07045203790764,0.526624725973302,-2.03266573921163,0.042086304911073,0.307275551901819
"Potra000002g31575",0,NA,NA,NA,NA,NA
"Potra000002g31576",0,NA,NA,NA,NA,NA
"Potra000002g31577",0,NA,NA,NA,NA,NA
"Potra000002g31578",0,NA,NA,NA,NA,NA
"Potra000002g31581",0,NA,NA,NA,NA,NA
"Potra000002g31584",0,NA,NA,NA,NA,NA
"Potra000002g35060",8.98492450056186,0.598250250786226,0.593234391040978,1.00845510614522,0.31323602953902,0.692350499930784
"Potra000003g00019",129.104596105615,0.352380954163816,0.272127734970919,1.29491010609952,0.195351241799425,0.585756808159359
"Potra000003g00020",38.9335380306854,-0.40129352921331,0.384415449115964,-1.04390583192262,0.296528959727972,0.678922956116636
"Potra000003g00021",0,NA,NA,NA,NA,NA
"Potra000003g00022",7.10825882714821,0.709165194335112,0.671227201062906,1.05652034543911,0.290730550658672,0.673808975574998
"Potra000003g00023",0.836549084282849,-0.731946504045221,2.52655677657579,-0.289701189710535,0.772044846082901,NA
"Potra000003g00024",74.6413792282716,0.213710953547762,0.223497323853622,0.956212583949016,0.338964843529683,0.7110565283678
"Potra000004g00025",0,NA,NA,NA,NA,NA
"Potra000005g00026",36.8484437269122,0.516503913114532,0.305657294024716,1.68981379869432,0.0910635830890687,0.434179462124927
"Potra000005g00027",7.89326280826248,-0.079184870381827,0.650394132797918,-0.12174905397929,0.903097762716018,0.9720394593919
"Potra000005g00028",110.388326743479,-0.108366403878089,0.283242386996424,-0.38259246798205,0.702021955801306,0.899541793148534
"Potra000005g34138",0,NA,NA,NA,NA,NA
"Potra000006g00029",10.2266370724073,-1.02041205206363,0.587351392868408,-1.73731102786751,0.0823322860651435,0.418473320833239
"Potra000006g00030",28.3824508725971,-0.181453228254395,0.337537923446645,-0.537578789374397,0.590867876855288,0.853008232185714
"Potra000006g00031",9.76810756902204,-0.299600143033662,0.503947824537086,-0.594506273162042,0.552173547799184,0.836686567377764
"Potra000006g00032",65.4872457207766,1.63895974968653,0.413672970715474,3.96196963715528,7.43339952068305e-05,0.00537036938376825
"Potra000006g00033",97.0427660706793,0.103140416077336,0.216399959597865,0.476619386939818,0.633633175667196,0.871818561645325
"Potra000007g00034",0,NA,NA,NA,NA,NA
"Potra000007g00035",26.6254051208353,-0.631339670175763,0.426074842351873,-1.4817576806245,0.138404783198235,0.513868602168621
"Potra000007g33219",0.818820839016605,-1.48976173773688,2.03797059293997,-0.731002568387289,0.464777584146068,NA
"Potra000008g00036",0.455131536668843,0.0909615682809893,2.65314011466533,0.0342844947306763,0.972650289013935,NA
"Potra000008g00037",0.103866099079435,2.35631865869839,6.37044563709112,0.369882861095151,0.711469772094412,NA
"Potra000008g00038",8.84572380371922,1.47023785063004,0.597897091086267,2.45901489160768,0.0139318838785534,0.180475384635541
"Potra000008g00039",37.6826632751167,0.0586879307289037,0.303625861622953,0.193290289618949,0.846731630694997,0.954099515059109
"Potra000008g00040",105.618968415458,0.180991019401292,0.194766966999518,0.929269589137977,0.352749391257443,0.720395677971025
"Potra000008g00041",4.45834109357063,-1.69444769400366,0.725952208844518,-2.33410364120342,0.0195902956897137,0.214951508440753
"Potra000008g00042",77.6604672229578,0.84187126645475,0.430678030167567,1.95475786430805,0.0506116566714284,0.336921105151333
"Potra000008g00043",0.036271319563679,2.356318668191,6.37044563709112,0.369882862585253,0.711469770984094,NA
"Potra000008g00044",32.7427101411436,-0.541442729460204,0.403359517979644,-1.34233284532913,0.179488098211757,0.569347494823663
"Potra000008g33361",0,NA,NA,NA,NA,NA
"Potra000009g00045",0.320382143479286,0.636785023374254,2.55564545064586,0.249167983459257,0.803230844020359,NA
"Potra000009g00046",28.8775178560692,0.0633024287321792,0.384396268478035,0.164680133297903,0.869195754800475,0.962037424957541
"Potra000009g00047",79.6415569314409,0.578081804874948,0.523863308476474,1.10349741148346,0.269811215041298,0.657238617366429
"Potra000009g00048",9.99364225354167,0.443140805036853,0.577314500512368,0.76758994385827,0.442730838645937,0.77704660576205
"Potra000009g00049",31.8910297757599,-0.543957811131964,0.29195645121917,-1.86314708532889,0.0624415752045763,0.369599365242581
"Potra000009g00050",3.59566938015168,-0.714512685392694,0.817547157111117,-0.873971218880503,0.382133927721316,0.740024721110428
"Potra000009g00051",0.102150549781293,2.97859279597871,6.35892856916031,0.468411111020237,0.639490623822476,NA
"Potra000009g00052",113.573030418313,0.278051332972571,0.275403339701767,1.00961496426903,0.31267979737583,0.691801072440328
