"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Potra000006g00032",65.4872457207766,1.63895974968653,0.413672970715474,3.96196963715528,7.43339952068305e-05,0.00537036938376825
"Potra000014g00075",306.109609225371,-3.60203972815066,0.878452629225545,-4.10043707345524,4.12370558969413e-05,0.00341972008253884
"Potra000087g35746",62.1551130390297,3.38509782433884,0.421540118715309,8.03030998486054,9.72266911701336e-16,3.37487734578844e-12
"Potra000145g00504",20.394228477071,2.94738073836064,0.609928601534909,4.83233731119256,1.34939371617693e-06,0.000208838016023357
"Potra000146g00512",17.3113514223011,2.27759476211204,0.550202794360173,4.13955506125816,3.47980075384619e-05,0.00296674381462999
"Potra000162g00592",99.5494542053201,3.01099214684211,0.434618647732705,6.92789451752632,4.2715003523452e-12,4.51256154614277e-09
"Potra000180g00708",57.382759868084,1.83318372694327,0.414914052986495,4.41822520531243,9.95147002287969e-06,0.00113521511087291
"Potra000192g00806",36.433446799881,-6.32444450653335,1.50266247898003,-4.20882573099597,2.56701271649291e-05,0.00235370849001301
"Potra000193g00821",11.5436151900657,2.70023661799266,0.579909701226171,4.65630530457282,3.21934431840551e-06,0.000422830422965498
"Potra000223g31711",25.1067271579036,5.51647762594577,1.00090793484578,5.51147356704265,3.55841875336262e-08,8.39441348244709e-06
"Potra000278g01035",18.1556273229919,2.80281504302531,0.698261433231487,4.01399090603379,5.97006475240957e-05,0.00456165513691974
"Potra000305g01099",103.002215463999,1.59562061052494,0.415309148648439,3.84200688984977,0.000122032409875167,0.00770820123119835
"Potra000341g01176",115.070635671574,0.749370392970808,0.160503212093612,4.66888097251128,3.02844764439695e-06,0.000402105032041296
"Potra000348g01250",152.014256614155,0.793597064565847,0.194580003614102,4.07851295007548,4.53246780927746e-05,0.0036588007584659
"Potra000351g01280",105.961915569261,2.41736703699155,0.315966122088736,7.65071590907032,1.99863452970253e-14,4.04690181689267e-11
"Potra000352g01299",9.26742280510439,-2.53407351992215,0.597966616480812,-4.23781771436645,2.25702897852472e-05,0.00215643457869432
"Potra000353g32241",21.3620755346723,1.55333247739952,0.351478330727482,4.41942601179557,9.89633948223333e-06,0.00113425121103446
"Potra000365g01476",99.2233700969979,1.24530311608228,0.285938578772227,4.35514200787248,1.32980680214429e-05,0.00143607314126675
"Potra000365g01480",9.90417416955081,7.92866283023916,1.51053054161608,5.24892586531649,1.52988622367084e-07,2.97385403702033e-05
"Potra000375g01608",22.0425991919996,2.28075079260228,0.60640564747466,3.76109754600791,0.000169169437285067,0.0098809591037321
"Potra000379g01645",47.9964717174003,-2.14316402178253,0.422263270289196,-5.07542136050512,3.86638239753605e-07,6.95891551817266e-05
"Potra000380g01683",74.5822439720437,2.45430475515555,0.424769115957056,5.77797364016381,7.56056496975086e-09,2.29363509932848e-06
"Potra000399g01867",79.3608416345951,-1.69890930428022,0.344010494236845,-4.93853918046626,7.87099655847722e-07,0.000132709778514796
"Potra000400g01883",88.0691834632944,2.81483485682692,0.609092283351701,4.62136023352242,3.812321340789e-06,0.000495357133360916
"Potra000402g01892",16.2183896862044,-2.24601835135032,0.527699245966326,-4.25624703563372,2.07887002509259e-05,0.00203678967216531
"Potra000417g02124",572.576562586405,2.64307759691892,0.399065643903056,6.62316497874469,3.51588235043392e-11,2.58875482881344e-08
"Potra000423g02217",9.65909627954766,3.80528623193403,0.713613121573474,5.3324218920521,9.69114586709477e-08,1.99555476507346e-05
"Potra000429g02267",137.61198813079,3.89224994534235,0.464369538206766,8.38179429333989,5.21268783002462e-17,4.22192962979794e-13
"Potra000433g02308",76.6299271488668,1.32013377861272,0.285153419042631,4.62955619836126,3.6645026627199e-06,0.000478710138165421
"Potra000436g02377",17.7580846487954,-3.39844108629264,0.683781079565334,-4.97007183710459,6.69281000905866e-07,0.000114522463098667
"Potra000438g02394",20.7592901562729,2.85692882336718,0.735607150856281,3.8837697812502,0.000102849296069007,0.00680935203238344
"Potra000439g02401",170.270608704623,2.48381075682385,0.404276824310061,6.14383661755216,8.05516990168736e-10,3.5586276049309e-07
"Potra000439g02407",24.3894645552247,1.90091430901735,0.478326566527186,3.97409310299998,7.06479259466087e-05,0.00517049188147801
"Potra000440g02428",48.5392397781836,-1.42872581639475,0.360941977227695,-3.95832545543312,7.54770674682296e-05,0.00539394642747954
"Potra000445g02484",61.1387481006026,-1.07163625021977,0.18416157703559,-5.8190001816322,5.92006699907014e-09,1.86812711614813e-06
"Potra000447g02501",481.202219911473,2.3035272036513,0.417258601302951,5.52062245441605,3.37800885730374e-08,8.12661972423428e-06
"Potra000447g02502",16.4178437777327,-1.48644930632658,0.388579350352632,-3.82534302190182,0.000130590125964059,0.00811529125492254
"Potra000464g02730",1501.61307723671,-3.21572007741625,0.469830940334928,-6.84441955892445,7.67865697546921e-12,7.55701007103916e-09
"Potra000464g02731",68.9127571017966,3.01424882732346,0.662232153222849,4.55164976912428,5.32268873503514e-06,0.000666653045793215
"Potra000464g02747",16.4098624927523,2.64439391114586,0.559845455927394,4.72343551804913,2.31893507764129e-06,0.000318336070714848
"Potra000465g02759",1539.37746371331,-0.894698575866391,0.188193736833759,-4.75413576944232,1.99297080549943e-06,0.000283188331181433
