"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Potri.001G000100",0,NA,NA,NA,NA,NA
"Potri.001G000200",0,NA,NA,NA,NA,NA
"Potri.001G000300",1.65668180581332,1.11812458141762,1.68803752754023,0.662381353006366,0.507726851103782,0.849117291990679
"Potri.001G000400",28.6825781426938,-0.81090721544886,0.457735582083098,-1.77156255093502,0.0764672007657248,0.500575631152952
"Potri.001G000500",0.0298240845612694,2.69298199443648,6.60945381384503,0.40744395380983,0.68368195007808,NA
"Potri.001G000600",0,NA,NA,NA,NA,NA
"Potri.001G000700",60.4676595296302,-0.427758864611844,0.322022275789748,-1.32835178424468,0.184061919899027,0.64320273135003
"Potri.001G000800",1.82721423852485,-0.892451123002899,1.34549158594208,-0.663290006661788,0.507144835613332,0.848865600741838
"Potri.001G000900",213.074674495734,-0.0807115934623526,0.173189914613447,-0.466029408481998,0.64119445041994,0.90484700144938
"Potri.001G001000",0.0568898619634232,3.41390847982163,6.60945381347606,0.516519000838009,0.605491971662618,NA
"Potri.001G001100",53.6942295849742,-1.44801309870209,0.826991901252127,-1.7509398780202,0.0799562667431699,0.507190371043603
"Potri.001G001200",0.922006663893162,0.106540130433697,1.63124890026078,0.0653120013853588,0.947925587023857,NA
"Potri.001G001300",47.2227824629736,-0.144581415155648,0.284145170022821,-0.508829395706553,0.610871812815557,0.892643793088824
"Potri.001G001400",10.3020339466015,-0.63912241360728,0.720367007091823,-0.887217775543977,0.374961664075466,0.783894229235335
"Potri.001G001500",57.2832733129369,-0.102836306040271,0.366572031066,-0.280535058120011,0.779067032333486,0.951146822428694
"Potri.001G001600",200.706014467881,-1.10832735260707,0.45243516275482,-2.44969322423705,0.0142977972845102,0.249511758600866
"Potri.001G001700",19.2516088908612,-0.206219942132669,0.457585965815158,-0.450669289573385,0.652227919404652,0.909452507495604
"Potri.001G001800",37.4622617986933,-1.63309958021894,0.56839556409657,-2.87317439363667,0.00406369727878731,0.127367282001644
"Potri.001G001900",0,NA,NA,NA,NA,NA
"Potri.001G002000",352.5475432484,-0.341914322627266,0.34178510416905,-1.00037806930916,0.317127579040024,0.747822676285221
"Potri.001G002100",0.226137132665676,1.43131614554152,2.99344683338555,0.478149847051977,0.632543555731243,NA
"Potri.001G002200",3.06639987303112,1.70664378060055,1.03550893815871,1.64812076237142,0.099327892546485,0.53705775256132
"Potri.001G002300",11.4817851467015,-0.101907971172148,0.561010381421943,-0.181650776076285,0.855856798145596,0.97026230493679
"Potri.001G002400",0,NA,NA,NA,NA,NA
"Potri.001G002500",119.25907875454,-0.350199957735508,0.323484645885946,-1.08258602746475,0.278992211960569,0.720211437256568
"Potri.001G002600",3.98040965353137,0.7414926597387,0.959858784992362,0.772501821447204,0.439817268518318,0.819152298736916
"Potri.001G002700",0.0173937217139539,3.41409320886184,6.60945381384595,0.516546950023277,0.605472456464756,NA
"Potri.001G002800",1.06145541862903,3.37165951145442,1.62287960718094,2.07757833454524,0.0377482133779275,NA
"Potri.001G002900",3.87261540703454,2.07006869166449,1.00518157522817,2.05939776720897,0.0394561494853096,0.393951513697505
"Potri.001G003000",8.53380833125674,1.18531067719888,0.752647532998233,1.57485492907563,0.115289934092123,0.561213549598561
"Potri.001G003100",65.8134418869077,1.03836801894885,0.319962968652671,3.2452756121163,0.00117336997505921,0.0555602729433133
"Potri.001G003200",0.0585478163186822,3.41416581342127,6.6094538136193,0.516557934997006,0.605464786410044,NA
"Potri.001G003300",1.86289544301847,-0.940312959558263,1.29025366699332,-0.728781466476649,0.466135350281264,0.831155842792557
"Potri.001G003400",15.2204301313526,0.255015456995692,0.499678817295132,0.510358750799453,0.609800149808545,0.892569647319217
"Potri.001G003500",23.7875130628058,0.337856851664585,0.407335084209932,0.829432240829177,0.406859864055384,0.803375682774899
"Potri.001G003600",0.726138250197686,1.80955728483901,1.80082900937132,1.00484680967614,0.314970620013566,NA
"Potri.001G003700",10.1752809175661,0.91759948405905,0.614989371332102,1.49205746771115,0.13568408059624,0.591046983669314
"Potri.001G003800",87.2583890735744,-0.146267864883901,0.244581257439772,-0.598033824893223,0.549817363714208,0.865863561362557
"Potri.001G003900",15.1890530550059,-0.621343353266228,0.631269812543789,-0.984275409531209,0.32498011683224,0.7508148813712
"Potri.001G004000",3.00252392795687,-1.92038767808736,1.20911332013937,-1.58826112168379,0.112227304988339,0.557039610175531
"Potri.001G004100",268.94546899214,-1.34205604609342,0.597823637728234,-2.24490294695157,0.0247743637259883,0.322381990754616
"Potri.001G004200",25.8414729512393,0.0143206845146451,0.392736944256296,0.0364638079612382,0.970912536569377,0.994259931461171
"Potri.001G004300",19.8853414547059,0.295261944058902,0.485024337507758,0.608756965838192,0.542685541937834,0.863268983965383
"Potri.001G004400",0.0341976134868324,3.41410156195409,6.60945381361344,0.51654821385121,0.605471574018064,NA
"Potri.001G004500",150.61486653882,-0.498038768300758,0.338599485934391,-1.47087868998496,0.141323926655796,0.598201415658254
"Potri.001G004600",175.070007984533,-0.865300751227567,0.474331273225477,-1.82425406055029,0.0681136720812728,0.482995013065182
"Potri.001G004700",3.26278382694185,-2.00539000782408,1.72580115584337,-1.16200525247886,0.245233331390175,0.692713283847482
"Potri.001G004800",67.8798502213539,-0.660010123488459,0.361190815103977,-1.82731701884075,0.0676521178164706,0.482192231335274
"Potri.001G004900",0.0921829240785064,3.41396449036615,6.6094538131348,0.516527475172255,0.605486054526223,NA
"Potri.001G005000",16.1481652912082,-0.576202799864238,0.5291603098781,-1.08890026161821,0.27619787087644,0.718872862683871
"Potri.001G005100",6.31983865960806,0.75197710954552,0.76526992953545,0.982629893744813,0.325789626120125,0.751177095475395
"Potri.001G005200",1.43754504055191,-1.83513977205563,1.30041122868033,-1.41119957409008,0.158185775726936,0.616612977746263
"Potri.001G005300",4.8146645478768,0.181013748147106,0.846623477684046,0.213806671936706,0.830697821810699,0.964286777874293
"Potri.001G005400",14.9841067691562,0.187029338787477,0.499512914421188,0.374423430081278,0.708089313912951,0.930246129332029
"Potri.001G005500",18.3208909709588,-0.706101410589563,0.601993659064075,-1.17293828590711,0.240820554881014,0.688997208893664
