"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"jgi|Lacbi2|595907|e_gw1.5.2871.1",13.5168949707456,-3.06161365196022,0.718928788905845,-4.25857706521917,2.05732294596911e-05,0.000791204662235309
"jgi|Lacbi2|705056|estExt_fgenesh3_kg.C_LG_5_t10085",591.122084497936,-0.665759342109188,0.158571551057123,-4.19847909458463,2.68713654917971e-05,0.00100148673411563
"jgi|Lacbi2|594736|e_gw1.5.3239.1",25.2605475742645,-1.25053025669077,0.346118753398679,-3.61300924729248,0.000302663905313462,0.00668779103228713
"jgi|Lacbi2|483823|fgenesh1_pm.LG_4_#_934",181.758534745269,0.939794545202243,0.258614513744203,3.63395902107722,0.000279105210902703,0.00633020160385822
"jgi|Lacbi2|464876|fgenesh1_pg.LG_4_#_620",12333.9107723321,-2.18880132079302,0.379965666553766,-5.76052394587421,8.38532325103461e-09,9.75933937673046e-07
"jgi|Lacbi2|444552|gm1.8996_g",113.460754235037,-0.858105930455549,0.216448973450063,-3.96447216532317,7.35585288686471e-05,0.00225598087004859
"jgi|Lacbi2|444541|gm1.8985_g",55.1211314464999,0.976395952717646,0.270758927081249,3.60614500597666,0.000310779516743898,0.00682116376849799
"jgi|Lacbi2|329023|Lacbi1.fgenesh3_pg.C_scaffold_19000135",54.4646784692435,-1.02992835088249,0.259843179515394,-3.96365358830393,7.38113379492898e-05,0.00225651804587829
"jgi|Lacbi2|630858|estExt_Genewise1Plus.C_LG_4_t70302",252.13946617534,-0.576523225882638,0.141491507908798,-4.07461362454525,4.60908055732572e-05,0.00157611548542777
"jgi|Lacbi2|688862|fgenesh3_kg.LG_4_#_1187_#_Locus_2185_Transcript_4/5_Confidence_0.600",731.992647406882,-0.596059728213306,0.166214341483242,-3.58609084447386,0.000335672064775694,0.00725357810332885
"jgi|Lacbi2|593121|e_gw1.4.5148.1",36.4355055361746,-1.36975107060701,0.283375959559385,-4.83368833664228,1.34026360086872e-06,8.09472029475363e-05
"jgi|Lacbi2|483698|fgenesh1_pm.LG_4_#_809",66.4393902991187,0.784828504006139,0.220816528285281,3.55421086501364,0.000379115115721904,0.00797402942790077
"jgi|Lacbi2|590912|e_gw1.4.4554.1",70.077966451408,-1.47483017986111,0.418779784711267,-3.52173202648248,0.000428737292470812,0.00868766438899908
"jgi|Lacbi2|590811|e_gw1.4.5124.1",26.7192584089514,-2.12795876185106,0.433041780869212,-4.91398025747022,8.92457406255565e-07,5.66560998382719e-05
"jgi|Lacbi2|483680|fgenesh1_pm.LG_4_#_791",23.9941234960024,-1.97277928427572,0.400437848387683,-4.92655549973332,8.36918482320629e-07,5.40026347916712e-05
"jgi|Lacbi2|335077|Lacbi1.fgenesh3_pg.C_scaffold_75000046",221.042420210532,0.831254320948038,0.178462804270057,4.65785755383598,3.1951716502513e-06,0.000161807394868451
"jgi|Lacbi2|657910|estExt_fgenesh1_kg.C_LG_4_t10436",32.7711441446352,-3.23166632996739,0.511463490240851,-6.31846923901758,2.64166863808583e-10,4.49354608847728e-08
"jgi|Lacbi2|473155|fgenesh1_kg.LG_4_#_432_#_1319372:1",138.547061735829,-2.07951883714371,0.268484662896818,-7.74539154194776,9.52877584330376e-15,3.61222279682726e-12
"jgi|Lacbi2|704867|estExt_fgenesh3_kg.C_LG_4_t30034",460.852812158479,-2.05427431410699,0.313167950615854,-6.55965691912981,5.39317144014873e-11,1.14926190036633e-08
"jgi|Lacbi2|688690|fgenesh3_kg.LG_4_#_1015_#_Locus_3399_Transcript_3/5_Confidence_0.647",478.132355820615,0.731122750735409,0.118771102115327,6.15572927853686,7.47327905433379e-10,1.11410636508877e-07
"jgi|Lacbi2|668820|estExt_fgenesh1_pm.C_LG_4_t20223",81.5353556684228,-2.65375512036613,0.594082724147808,-4.46697911334293,7.93318718590024e-06,0.000355599755346366
