"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"jgi|Lacbi2|332226|Lacbi1.fgenesh3_pg.C_scaffold_39000094",42.2509096527547,-4.73176107593668,1.17885970120005,-4.01384581313607,5.97373765688441e-05,0.00265110357393456
"jgi|Lacbi2|705129|estExt_fgenesh3_kg.C_LG_5_t10389",170.912724146008,0.0678328713923801,0.215161644516492,0.315264700382882,0.752560684396024,0.930166202760447
"jgi|Lacbi2|163235|Lacbi1.gwh1.39.26.1",10.0853849452814,0.972016991336925,0.58209542600354,1.66985849383914,0.0949473640412864,0.423951111623007
"jgi|Lacbi2|596035|e_gw1.5.1265.1",1.17241696173977,0.794056021242694,1.78668319294,0.444430229365995,0.65673156193242,NA
"jgi|Lacbi2|595065|e_gw1.5.505.1",0.17142063180062,-0.43252639680734,6.70209697267616,-0.0645359800926055,0.948543458840188,NA
"jgi|Lacbi2|596752|e_gw1.5.66.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|596903|e_gw1.5.1387.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|594812|e_gw1.5.873.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|595873|e_gw1.5.60.1",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|492011|gw1.5.175.1",0.0630016465931041,-1.15372615334379,6.7020969727835,-0.172144055514111,0.863324278405964,NA
"jgi|Lacbi2|484034|fgenesh1_pm.LG_5_#_173",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|445163|gm1.9607_g",416.434273631023,-0.232101005655003,0.211630654203461,-1.09672677868236,0.272760846673091,0.663781747137185
"jgi|Lacbi2|308308|Lacbi1.eu2.Lbscf0039g01610",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|445165|gm1.9609_g",0,NA,NA,NA,NA,NA
"jgi|Lacbi2|596381|e_gw1.5.40.1",76.51098743774,-0.612909599641942,0.292873127057749,-2.09274782496889,0.0363716715754846,0.257403749891071
"jgi|Lacbi2|594752|e_gw1.5.327.1",0,NA,NA,NA,NA,NA
